id1,id2,dor
1872,5872,1
1873,5873,1
1874,5874,1
1875,5875,1
1876,5876,1
1877,5877,1
1878,5878,1
1879,5879,1
1880,5880,1
1881,5881,1
1882,5882,1
1883,5883,1
1884,5884,1
1885,5885,1
1886,5886,1
1887,5887,1
1888,5888,1
1889,5889,1
1890,5890,1
1891,5891,1
1892,5892,1
1893,5893,1
1894,5894,1
1895,5895,1
1896,5896,1
1897,5897,1
1898,5898,1
1899,5899,1
1900,5900,1
1901,5901,1
1902,5902,1
1903,5903,1
1904,5904,1
1905,5905,1
1906,5906,1
1907,5907,1
1908,5908,1
1909,5909,1
1910,5910,1
1911,5911,1
1912,5912,1
1913,5913,1
1914,5914,1
1915,5915,1
1916,5916,1
1917,5917,1
1918,5918,1
1919,5919,1
1920,5920,1
1921,5921,1
1922,5922,1
1923,5923,1
1924,5924,1
1925,5925,1
1926,5926,1
1927,5927,1
1928,5928,1
1929,5929,1
1930,5930,1
1931,5931,1
1932,5932,1
1933,5933,1
1934,5934,1
1935,5935,1
1936,5936,1
1937,5937,1
1938,5938,1
1939,5939,1
1940,5940,1
1941,5941,1
1942,5942,1
1943,5943,1
1944,5944,1
1945,5945,1
1946,5946,1
1947,5947,1
1948,5948,1
1949,5949,1
1950,5950,1
1951,5951,1
1952,5952,1
1953,5953,1
1954,5954,1
1955,5955,1
1956,5956,1
1957,5957,1
1958,5958,1
1959,5959,1
1960,5960,1
1961,5961,1
1962,5962,1
1963,5963,1
1964,5964,1
1965,5965,1
1966,5966,1
1967,5967,1
1968,5968,1
1969,5969,1
1970,5970,1
1971,5971,1
1972,5972,1
1973,5973,1
1974,5974,1
1975,5975,1
1976,5976,1
1977,5977,1
1978,5978,1
1979,5979,1
1980,5980,1
1981,5981,1
1982,5982,1
1983,5983,1
1984,5984,1
1985,5985,1
1986,5986,1
1987,5987,1
1988,5988,1
1989,5989,1
1990,5990,1
1991,5991,1
1992,5992,1
1993,5993,1
1994,5994,1
1995,5995,1
1996,5996,1
1997,5997,1
1998,5998,1
1999,5999,1
2000,6000,1
2001,6001,1
2002,6002,1
2003,6003,1
2004,6004,1
2005,6005,1
2006,6006,1
2007,6007,1
2008,6008,1
2009,6009,1
2010,6010,1
2011,6011,1
2012,6012,1
2013,6013,1
2014,6014,1
2015,6015,1
2016,6016,1
2017,6017,1
2018,6018,1
2019,6019,1
2020,6020,1
2021,6021,1
2022,6022,1
2023,6023,1
2024,6024,1
2025,6025,1
2026,6026,1
2027,6027,1
2028,6028,1
2029,6029,1
2030,6030,1
2031,6031,1
2032,6032,1
2033,6033,1
2034,6034,1
2035,6035,1
2036,6036,1
2037,6037,1
2038,6038,1
2039,6039,1
2040,6040,1
2041,6041,1
2042,6042,1
2043,6043,1
2044,6044,1
2045,6045,1
2046,6046,1
2047,6047,1
2048,6048,1
2049,6049,1
2050,6050,1
2051,6051,1
2052,6052,1
2053,6053,1
2054,6054,1
2055,6055,1
2056,6056,1
2057,6057,1
2058,6058,1
2059,6059,1
2060,6060,1
2061,6061,1
2062,6062,1
2063,6063,1
2064,6064,1
2065,6065,1
2066,6066,1
2067,6067,1
2068,6068,1
2069,6069,1
2070,6070,1
2071,6071,1
2072,6072,1
2073,6073,1
2074,6074,1
2075,6075,1
2076,6076,1
2077,6077,1
2078,6078,1
2079,6079,1
2080,6080,1
2081,6081,1
2082,6082,1
2083,6083,1
2084,6084,1
2085,6085,1
2086,6086,1
2087,6087,1
2088,6088,1
2089,6089,1
2090,6090,1
2091,6091,1
2092,6092,1
2093,6093,1
2094,6094,1
2095,6095,1
2096,6096,1
2097,6097,1
2098,6098,1
2099,6099,1
2100,6100,1
2101,6101,1
2102,6102,1
2103,6103,1
2104,6104,1
2105,6105,1
2106,6106,1
2107,6107,1
2108,6108,1
2109,6109,1
2110,6110,1
2111,6111,1
2112,6112,1
2113,6113,1
2114,6114,1
2115,6115,1
2116,6116,1
2117,6117,1
2118,6118,1
2119,6119,1
2120,6120,1
2121,6121,1
2122,6122,1
2123,6123,1
2124,6124,1
2125,6125,1
2126,6126,1
2127,6127,1
2128,6128,1
2129,6129,1
2130,6130,1
2131,6131,1
2132,6132,1
2133,6133,1
2134,6134,1
2135,6135,1
2136,6136,1
2137,6137,1
2138,6138,1
2139,6139,1
2140,6140,1
2141,6141,1
2142,6142,1
2143,6143,1
2144,6144,1
2145,6145,1
2146,6146,1
2147,6147,1
2148,6148,1
2149,6149,1
2150,6150,1
2151,6151,1
2152,6152,1
2153,6153,1
2154,6154,1
2155,6155,1
2156,6156,1
2157,6157,1
2158,6158,1
2159,6159,1
2160,6160,1
2161,6161,1
2162,6162,1
2163,6163,1
2164,6164,1
2165,6165,1
2166,6166,1
2167,6167,1
2168,6168,1
2169,6169,1
2170,6170,1
2171,6171,1
2172,6172,1
2173,6173,1
2174,6174,1
2175,6175,1
2176,6176,1
2177,6177,1
2178,6178,1
2179,6179,1
2180,6180,1
2181,6181,1
2182,6182,1
2183,6183,1
2184,6184,1
2185,6185,1
2186,6186,1
2187,6187,1
2188,6188,1
2189,6189,1
2190,6190,1
2191,6191,1
2192,6192,1
2193,6193,1
2194,6194,1
2195,6195,1
2196,6196,1
2197,6197,1
2198,6198,1
2199,6199,1
2200,6200,1
2201,6201,1
2202,6202,1
2203,6203,1
2204,6204,1
2205,6205,1
2206,6206,1
2207,6207,1
2208,6208,1
2209,6209,1
2210,6210,1
2211,6211,1
2212,6212,1
2213,6213,1
2214,6214,1
2215,6215,1
2216,6216,1
2217,6217,1
2218,6218,1
2219,6219,1
2220,6220,1
2221,6221,1
2222,6222,1
2223,6223,1
2224,6224,1
2225,6225,1
2226,6226,1
2227,6227,1
2228,6228,1
2229,6229,1
2230,6230,1
2231,6231,1
2232,6232,1
2233,6233,1
2234,6234,1
2235,6235,1
2236,6236,1
2237,6237,1
2238,6238,1
2239,6239,1
2240,6240,1
2241,6241,1
2242,6242,1
2243,6243,1
2244,6244,1
2245,6245,1
2246,6246,1
2247,6247,1
2248,6248,1
2249,6249,1
2250,6250,1
2251,6251,1
2252,6252,1
2253,6253,1
2254,6254,1
2255,6255,1
2256,6256,1
2257,6257,1
2258,6258,1
2259,6259,1
2260,6260,1
2261,6261,1
2262,6262,1
2263,6263,1
2264,6264,1
2265,6265,1
2266,6266,1
2267,6267,1
2268,6268,1
2269,6269,1
2270,6270,1
2271,6271,1
2272,6272,1
2273,6273,1
2274,6274,1
2275,6275,1
2276,6276,1
2277,6277,1
2278,6278,1
2279,6279,1
2280,6280,1
2281,6281,1
2282,6282,1
2283,6283,1
2284,6284,1
2285,6285,1
2286,6286,1
2287,6287,1
2288,6288,1
2289,6289,1
2290,6290,1
2291,6291,1
2292,6292,1
2293,6293,1
2294,6294,1
2295,6295,1
2296,6296,1
2297,6297,1
2298,6298,1
2299,6299,1
2300,6300,1
2301,6301,1
2302,6302,1
2303,6303,1
2304,6304,1
2305,6305,1
2306,6306,1
2307,6307,1
2308,6308,1
2309,6309,1
2310,6310,1
2311,6311,1
2312,6312,1
2313,6313,1
2314,6314,1
2315,6315,1
2316,6316,1
2317,6317,1
2318,6318,1
2319,6319,1
2320,6320,1
2321,6321,1
2322,6322,1
2323,6323,1
2324,6324,1
2325,6325,1
2326,6326,1
2327,6327,1
2328,6328,1
2329,6329,1
2330,6330,1
2331,6331,1
2332,6332,1
2333,6333,1
2334,6334,1
2335,6335,1
2336,6336,1
2337,6337,1
2338,6338,1
2339,6339,1
2340,6340,1
2341,6341,1
2342,6342,1
2343,6343,1
2344,6344,1
2345,6345,1
2346,6346,1
2347,6347,1
2348,6348,1
2349,6349,1
2350,6350,1
2351,6351,1
2352,6352,1
2353,6353,1
2354,6354,1
2355,6355,1
2356,6356,1
2357,6357,1
2358,6358,1
2359,6359,1
2360,6360,1
2361,6361,1
2362,6362,1
2363,6363,1
2364,6364,1
2365,6365,1
2366,6366,1
2367,6367,1
2368,6368,1
2369,6369,1
2370,6370,1
2371,6371,1
2372,6372,1
2373,6373,1
2374,6374,1
2375,6375,1
2376,6376,1
2377,6377,1
2378,6378,1
2379,6379,1
2380,6380,1
2381,6381,1
2382,6382,1
2383,6383,1
2384,6384,1
2385,6385,1
2386,6386,1
2387,6387,1
2388,6388,1
2389,6389,1
2390,6390,1
2391,6391,1
2392,6392,1
2393,6393,1
2394,6394,1
2395,6395,1
2396,6396,1
2397,6397,1
2398,6398,1
2399,6399,1
2400,6400,1
2401,6401,1
2402,6402,1
2403,6403,1
2404,6404,1
2405,6405,1
2406,6406,1
2407,6407,1
2408,6408,1
2409,6409,1
2410,6410,1
2411,6411,1
2412,6412,1
2413,6413,1
2414,6414,1
2415,6415,1
2416,6416,1
2417,6417,1
2418,6418,1
2419,6419,1
2420,6420,1
2421,6421,1
2422,6422,1
2423,6423,1
2424,6424,1
2425,6425,1
2426,6426,1
2427,6427,1
2428,6428,1
2429,6429,1
2430,6430,1
2431,6431,1
2432,6432,1
2433,6433,1
2434,6434,1
2435,6435,1
2436,6436,1
2437,6437,1
2438,6438,1
2439,6439,1
2440,6440,1
2441,6441,1
2442,6442,1
2443,6443,1
2444,6444,1
2445,6445,1
2446,6446,1
2447,6447,1
2448,6448,1
2449,6449,1
2450,6450,1
2451,6451,1
2452,6452,1
2453,6453,1
2454,6454,1
2455,6455,1
2456,6456,1
2457,6457,1
2458,6458,1
2459,6459,1
2460,6460,1
2461,6461,1
2462,6462,1
2463,6463,1
2464,6464,1
2465,6465,1
2466,6466,1
2467,6467,1
2468,6468,1
2469,6469,1
2470,6470,1
2471,6471,1
2472,6472,1
2473,6473,1
2474,6474,1
2475,6475,1
2476,6476,1
2477,6477,1
2478,6478,1
2479,6479,1
2480,6480,1
2481,6481,1
2482,6482,1
2483,6483,1
2484,6484,1
2485,6485,1
2486,6486,1
2487,6487,1
2488,6488,1
2489,6489,1
2490,6490,1
2491,6491,1
2492,6492,1
2493,6493,1
2494,6494,1
2495,6495,1
2496,6496,1
2497,6497,1
2498,6498,1
2499,6499,1
2500,6500,1
2501,6501,1
2502,6502,1
2503,6503,1
2504,6504,1
2505,6505,1
2506,6506,1
2507,6507,1
2508,6508,1
2509,6509,1
2510,6510,1
2511,6511,1
2512,6512,1
2513,6513,1
2514,6514,1
2515,6515,1
2516,6516,1
2517,6517,1
2518,6518,1
2519,6519,1
2520,6520,1
2521,6521,1
2522,6522,1
2523,6523,1
2524,6524,1
2525,6525,1
2526,6526,1
2527,6527,1
2528,6528,1
2529,6529,1
2530,6530,1
2531,6531,1
2532,6532,1
2533,6533,1
2534,6534,1
2535,6535,1
2536,6536,1
2537,6537,1
2538,6538,1
2539,6539,1
2540,6540,1
2541,6541,1
2542,6542,1
2543,6543,1
2544,6544,1
2545,6545,1
2546,6546,1
2547,6547,1
2548,6548,1
2549,6549,1
2550,6550,1
2551,6551,1
2552,6552,1
2553,6553,1
2554,6554,1
2555,6555,1
2556,6556,1
2557,6557,1
2558,6558,1
2559,6559,1
2560,6560,1
2561,6561,1
2562,6562,1
2563,6563,1
2564,6564,1
2565,6565,1
2566,6566,1
2567,6567,1
2568,6568,1
2569,6569,1
2570,6570,1
2571,6571,1
2572,6572,1
2573,6573,1
2574,6574,1
2575,6575,1
2576,6576,1
2577,6577,1
2578,6578,1
2579,6579,1
2580,6580,1
2581,6581,1
2582,6582,1
2583,6583,1
2584,6584,1
2585,6585,1
2586,6586,1
2587,6587,1
2588,6588,1
2589,6589,1
2590,6590,1
2591,6591,1
2592,6592,1
2593,6593,1
2594,6594,1
2595,6595,1
2596,6596,1
2597,6597,1
2598,6598,1
2599,6599,1
2600,6600,1
2601,6601,1
2602,6602,1
2603,6603,1
2604,6604,1
2605,6605,1
2606,6606,1
2607,6607,1
2608,6608,1
2609,6609,1
2610,6610,1
2611,6611,1
2612,6612,1
2613,6613,1
2614,6614,1
2615,6615,1
2616,6616,1
2617,6617,1
2618,6618,1
2619,6619,1
2620,6620,1
2621,6621,1
2622,6622,1
2623,6623,1
2624,6624,1
2625,6625,1
2626,6626,1
2627,6627,1
2628,6628,1
2629,6629,1
2630,6630,1
2631,6631,1
2632,6632,1
2633,6633,1
2634,6634,1
2635,6635,1
2636,6636,1
2637,6637,1
2638,6638,1
2639,6639,1
2640,6640,1
2641,6641,1
2642,6642,1
2643,6643,1
2644,6644,1
2645,6645,1
2646,6646,1
2647,6647,1
2648,6648,1
2649,6649,1
2650,6650,1
2651,6651,1
2652,6652,1
2653,6653,1
2654,6654,1
2655,6655,1
2656,6656,1
2657,6657,1
2658,6658,1
2659,6659,1
2660,6660,1
2661,6661,1
2662,6662,1
2663,6663,1
2664,6664,1
2665,6665,1
2666,6666,1
2667,6667,1
2668,6668,1
2669,6669,1
2670,6670,1
2671,6671,1
2672,6672,1
2673,6673,1
2674,6674,1
2675,6675,1
2676,6676,1
2677,6677,1
2678,6678,1
2679,6679,1
2680,6680,1
2681,6681,1
2682,6682,1
2683,6683,1
2684,6684,1
2685,6685,1
2686,6686,1
2687,6687,1
2688,6688,1
2689,6689,1
2690,6690,1
2691,6691,1
2692,6692,1
2693,6693,1
2694,6694,1
2695,6695,1
2696,6696,1
2697,6697,1
2698,6698,1
2699,6699,1
2700,6700,1
2701,6701,1
2702,6702,1
2703,6703,1
2704,6704,1
2705,6705,1
2706,6706,1
2707,6707,1
2708,6708,1
2709,6709,1
2710,6710,1
2711,6711,1
2712,6712,1
2713,6713,1
2714,6714,1
2715,6715,1
2716,6716,1
2717,6717,1
2718,6718,1
2719,6719,1
2720,6720,1
2721,6721,1
2722,6722,1
2723,6723,1
2724,6724,1
2725,6725,1
2726,6726,1
2727,6727,1
2728,6728,1
2729,6729,1
2730,6730,1
2731,6731,1
2732,6732,1
2733,6733,1
2734,6734,1
2735,6735,1
2736,6736,1
2737,6737,1
2738,6738,1
2739,6739,1
2740,6740,1
2741,6741,1
2742,6742,1
2743,6743,1
2744,6744,1
2745,6745,1
2746,6746,1
2747,6747,1
2748,6748,1
2749,6749,1
2750,6750,1
2751,6751,1
2752,6752,1
2753,6753,1
2754,6754,1
2755,6755,1
2756,6756,1
2757,6757,1
2758,6758,1
2759,6759,1
2760,6760,1
2761,6761,1
2762,6762,1
2763,6763,1
2764,6764,1
2765,6765,1
2766,6766,1
2767,6767,1
2768,6768,1
2769,6769,1
2770,6770,1
2771,6771,1
2772,6772,1
2773,6773,1
2774,6774,1
2775,6775,1
2776,6776,1
2777,6777,1
2778,6778,1
2779,6779,1
2780,6780,1
2781,6781,1
2782,6782,1
2783,6783,1
2784,6784,1
2785,6785,1
2786,6786,1
2787,6787,1
2788,6788,1
2789,6789,1
2790,6790,1
2791,6791,1
2792,6792,1
2793,6793,1
2794,6794,1
2795,6795,1
2796,6796,1
2797,6797,1
2798,6798,1
2799,6799,1
2800,6800,1
2801,6801,1
2802,6802,1
2803,6803,1
2804,6804,1
2805,6805,1
2806,6806,1
2807,6807,1
2808,6808,1
2809,6809,1
2810,6810,1
2811,6811,1
2812,6812,1
2813,6813,1
2814,6814,1
2815,6815,1
2816,6816,1
2817,6817,1
2818,6818,1
2819,6819,1
2820,6820,1
2821,6821,1
2822,6822,1
2823,6823,1
2824,6824,1
2825,6825,1
2826,6826,1
2827,6827,1
2828,6828,1
2829,6829,1
2830,6830,1
2831,6831,1
2832,6832,1
2833,6833,1
2834,6834,1
2835,6835,1
2836,6836,1
2837,6837,1
2838,6838,1
2839,6839,1
2840,6840,1
2841,6841,1
2842,6842,1
2843,6843,1
2844,6844,1
2845,6845,1
2846,6846,1
2847,6847,1
2848,6848,1
2849,6849,1
2850,6850,1
2851,6851,1
2852,6852,1
2853,6853,1
2854,6854,1
2855,6855,1
2856,6856,1
2857,6857,1
2858,6858,1
2859,6859,1
2860,6860,1
2861,6861,1
2862,6862,1
2863,6863,1
2864,6864,1
2865,6865,1
2866,6866,1
2867,6867,1
2868,6868,1
2869,6869,1
2870,6870,1
2871,6871,1
2872,6872,1
2873,6873,1
2874,6874,1
2875,6875,1
2876,6876,1
2877,6877,1
2878,6878,1
2879,6879,1
2880,6880,1
2881,6881,1
2882,6882,1
2883,6883,1
2884,6884,1
2885,6885,1
2886,6886,1
2887,6887,1
2888,6888,1
2889,6889,1
2890,6890,1
2891,6891,1
2892,6892,1
2893,6893,1
2894,6894,1
2895,6895,1
2896,6896,1
2897,6897,1
2898,6898,1
2899,6899,1
2900,6900,1
2901,6901,1
2902,6902,1
2903,6903,1
2904,6904,1
2905,6905,1
2906,6906,1
2907,6907,1
2908,6908,1
2909,6909,1
2910,6910,1
2911,6911,1
2912,6912,1
2913,6913,1
2914,6914,1
2915,6915,1
2916,6916,1
2917,6917,1
2918,6918,1
2919,6919,1
2920,6920,1
2921,6921,1
2922,6922,1
2923,6923,1
2924,6924,1
2925,6925,1
2926,6926,1
2927,6927,1
2928,6928,1
2929,6929,1
2930,6930,1
2931,6931,1
2932,6932,1
2933,6933,1
2934,6934,1
2935,6935,1
2936,6936,1
2937,6937,1
2938,6938,1
2939,6939,1
2940,6940,1
2941,6941,1
2942,6942,1
2943,6943,1
2944,6944,1
2945,6945,1
2946,6946,1
2947,6947,1
2948,6948,1
2949,6949,1
2950,6950,1
2951,6951,1
2952,6952,1
2953,6953,1
2954,6954,1
2955,6955,1
2956,6956,1
2957,6957,1
2958,6958,1
2959,6959,1
2960,6960,1
2961,6961,1
2962,6962,1
2963,6963,1
2964,6964,1
2965,6965,1
2966,6966,1
2967,6967,1
2968,6968,1
2969,6969,1
2970,6970,1
2971,6971,1
2972,6972,1
2973,6973,1
2974,6974,1
2975,6975,1
2976,6976,1
2977,6977,1
2978,6978,1
2979,6979,1
2980,6980,1
2981,6981,1
2982,6982,1
2983,6983,1
2984,6984,1
2985,6985,1
2986,6986,1
2987,6987,1
2988,6988,1
2989,6989,1
2990,6990,1
2991,6991,1
2992,6992,1
2993,6993,1
2994,6994,1
2995,6995,1
2996,6996,1
2997,6997,1
2998,6998,1
2999,6999,1
3000,7000,1
3001,7001,1
3002,7002,1
3003,7003,1
3004,7004,1
3005,7005,1
3006,7006,1
3007,7007,1
3008,7008,1
3009,7009,1
3010,7010,1
3011,7011,1
3012,7012,1
3013,7013,1
3014,7014,1
3015,7015,1
3016,7016,1
3017,7017,1
3018,7018,1
3019,7019,1
3020,7020,1
3021,7021,1
3022,7022,1
3023,7023,1
3024,7024,1
3025,7025,1
3026,7026,1
3027,7027,1
3028,7028,1
3029,7029,1
3030,7030,1
3031,7031,1
3032,7032,1
3033,7033,1
3034,7034,1
3035,7035,1
3036,7036,1
3037,7037,1
3038,7038,1
3039,7039,1
3040,7040,1
3041,7041,1
3042,7042,1
3043,7043,1
3044,7044,1
3045,7045,1
3046,7046,1
3047,7047,1
3048,7048,1
3049,7049,1
3050,7050,1
3051,7051,1
3052,7052,1
3053,7053,1
3054,7054,1
3055,7055,1
3056,7056,1
3057,7057,1
3058,7058,1
3059,7059,1
3060,7060,1
3061,7061,1
3062,7062,1
3063,7063,1
3064,7064,1
3065,7065,1
3066,7066,1
3067,7067,1
3068,7068,1
3069,7069,1
3070,7070,1
3071,7071,1
3072,7072,1
3073,7073,1
3074,7074,1
3075,7075,1
3076,7076,1
3077,7077,1
3078,7078,1
3079,7079,1
3080,7080,1
3081,7081,1
3082,7082,1
3083,7083,1
3084,7084,1
3085,7085,1
3086,7086,1
3087,7087,1
3088,7088,1
3089,7089,1
3090,7090,1
3091,7091,1
3092,7092,1
3093,7093,1
3094,7094,1
3095,7095,1
3096,7096,1
3097,7097,1
3098,7098,1
3099,7099,1
3100,7100,1
3101,7101,1
3102,7102,1
3103,7103,1
3104,7104,1
3105,7105,1
3106,7106,1
3107,7107,1
3108,7108,1
3109,7109,1
3110,7110,1
3111,7111,1
3112,7112,1
3113,7113,1
3114,7114,1
3115,7115,1
3116,7116,1
3117,7117,1
3118,7118,1
3119,7119,1
3120,7120,1
3121,7121,1
3122,7122,1
3123,7123,1
3124,7124,1
3125,7125,1
3126,7126,1
3127,7127,1
3128,7128,1
3129,7129,1
3130,7130,1
3131,7131,1
3132,7132,1
3133,7133,1
3134,7134,1
3135,7135,1
3136,7136,1
3137,7137,1
3138,7138,1
3139,7139,1
3140,7140,1
3141,7141,1
3142,7142,1
3143,7143,1
3144,7144,1
3145,7145,1
3146,7146,1
3147,7147,1
3148,7148,1
3149,7149,1
3150,7150,1
3151,7151,1
3152,7152,1
3153,7153,1
3154,7154,1
3155,7155,1
3156,7156,1
3157,7157,1
3158,7158,1
3159,7159,1
3160,7160,1
3161,7161,1
3162,7162,1
3163,7163,1
3164,7164,1
3165,7165,1
3166,7166,1
3167,7167,1
3168,7168,1
3169,7169,1
3170,7170,1
3171,7171,1
3172,7172,1
3173,7173,1
3174,7174,1
3175,7175,1
3176,7176,1
3177,7177,1
3178,7178,1
3179,7179,1
3180,7180,1
3181,7181,1
3182,7182,1
3183,7183,1
3184,7184,1
3185,7185,1
3186,7186,1
3187,7187,1
3188,7188,1
3189,7189,1
3190,7190,1
3191,7191,1
3192,7192,1
3193,7193,1
3194,7194,1
3195,7195,1
3196,7196,1
3197,7197,1
3198,7198,1
3199,7199,1
3200,7200,1
3201,7201,1
3202,7202,1
3203,7203,1
3204,7204,1
3205,7205,1
3206,7206,1
3207,7207,1
3208,7208,1
3209,7209,1
3210,7210,1
3211,7211,1
3212,7212,1
3213,7213,1
3214,7214,1
3215,7215,1
3216,7216,1
3217,7217,1
3218,7218,1
3219,7219,1
3220,7220,1
3221,7221,1
3222,7222,1
3223,7223,1
3224,7224,1
3225,7225,1
3226,7226,1
3227,7227,1
3228,7228,1
3229,7229,1
3230,7230,1
3231,7231,1
3232,7232,1
3233,7233,1
3234,7234,1
3235,7235,1
3236,7236,1
3237,7237,1
3238,7238,1
3239,7239,1
3240,7240,1
3241,7241,1
3242,7242,1
3243,7243,1
3244,7244,1
3245,7245,1
3246,7246,1
3247,7247,1
3248,7248,1
3249,7249,1
3250,7250,1
3251,7251,1
3252,7252,1
3253,7253,1
3254,7254,1
3255,7255,1
3256,7256,1
3257,7257,1
3258,7258,1
3259,7259,1
3260,7260,1
3261,7261,1
3262,7262,1
3263,7263,1
3264,7264,1
3265,7265,1
3266,7266,1
3267,7267,1
3268,7268,1
3269,7269,1
3270,7270,1
3271,7271,1
3272,7272,1
3273,7273,1
3274,7274,1
3275,7275,1
3276,7276,1
3277,7277,1
3278,7278,1
3279,7279,1
3280,7280,1
3281,7281,1
3282,7282,1
3283,7283,1
3284,7284,1
3285,7285,1
3286,7286,1
3287,7287,1
3288,7288,1
3289,7289,1
3290,7290,1
3291,7291,1
3292,7292,1
3293,7293,1
3294,7294,1
3295,7295,1
3296,7296,1
3297,7297,1
3298,7298,1
3299,7299,1
3300,7300,1
3301,7301,1
3302,7302,1
3303,7303,1
3304,7304,1
3305,7305,1
3306,7306,1
3307,7307,1
3308,7308,1
3309,7309,1
3310,7310,1
3311,7311,1
3312,7312,1
3313,7313,1
3314,7314,1
3315,7315,1
3316,7316,1
3317,7317,1
3318,7318,1
3319,7319,1
3320,7320,1
3321,7321,1
3322,7322,1
3323,7323,1
3324,7324,1
3325,7325,1
3326,7326,1
3327,7327,1
3328,7328,1
3329,7329,1
3330,7330,1
3331,7331,1
3332,7332,1
3333,7333,1
3334,7334,1
3335,7335,1
3336,7336,1
3337,7337,1
3338,7338,1
3339,7339,1
3340,7340,1
3341,7341,1
3342,7342,1
3343,7343,1
3344,7344,1
3345,7345,1
3346,7346,1
3347,7347,1
3348,7348,1
3349,7349,1
3350,7350,1
3351,7351,1
3352,7352,1
3353,7353,1
3354,7354,1
3355,7355,1
3356,7356,1
3357,7357,1
3358,7358,1
3359,7359,1
3360,7360,1
3361,7361,1
3362,7362,1
3363,7363,1
3364,7364,1
3365,7365,1
3366,7366,1
3367,7367,1
3368,7368,1
3369,7369,1
3370,7370,1
3371,7371,1
3372,7372,1
3373,7373,1
3374,7374,1
3375,7375,1
3376,7376,1
3377,7377,1
3378,7378,1
3379,7379,1
3380,7380,1
3381,7381,1
3382,7382,1
3383,7383,1
3384,7384,1
3385,7385,1
3386,7386,1
3387,7387,1
3388,7388,1
3389,7389,1
3390,7390,1
3391,7391,1
3392,7392,1
3393,7393,1
3394,7394,1
3395,7395,1
3396,7396,1
3397,7397,1
3398,7398,1
3399,7399,1
3400,7400,1
3401,7401,1
3402,7402,1
3403,7403,1
3404,7404,1
3405,7405,1
3406,7406,1
3407,7407,1
3408,7408,1
3409,7409,1
3410,7410,1
3411,7411,1
3412,7412,1
3413,7413,1
3414,7414,1
3415,7415,1
3416,7416,1
3417,7417,1
3418,7418,1
3419,7419,1
3420,7420,1
3421,7421,1
3422,7422,1
3423,7423,1
3424,7424,1
3425,7425,1
3426,7426,1
3427,7427,1
3428,7428,1
3429,7429,1
3430,7430,1
3431,7431,1
3432,7432,1
3433,7433,1
3434,7434,1
3435,7435,1
3436,7436,1
3437,7437,1
3438,7438,1
3439,7439,1
3440,7440,1
3441,7441,1
3442,7442,1
3443,7443,1
3444,7444,1
3445,7445,1
3446,7446,1
3447,7447,1
3448,7448,1
3449,7449,1
3450,7450,1
3451,7451,1
3452,7452,1
3453,7453,1
3454,7454,1
3455,7455,1
3456,7456,1
3457,7457,1
3458,7458,1
3459,7459,1
3460,7460,1
3461,7461,1
3462,7462,1
3463,7463,1
3464,7464,1
3465,7465,1
3466,7466,1
3467,7467,1
3468,7468,1
3469,7469,1
3470,7470,1
3471,7471,1
3472,7472,1
3473,7473,1
3474,7474,1
3475,7475,1
3476,7476,1
3477,7477,1
3478,7478,1
3479,7479,1
3480,7480,1
3481,7481,1
3482,7482,1
3483,7483,1
3484,7484,1
3485,7485,1
3486,7486,1
3487,7487,1
3488,7488,1
3489,7489,1
3490,7490,1
3491,7491,1
3492,7492,1
3493,7493,1
3494,7494,1
3495,7495,1
3496,7496,1
3497,7497,1
3498,7498,1
3499,7499,1
3500,7500,1
3501,7501,1
3502,7502,1
3503,7503,1
3504,7504,1
3505,7505,1
3506,7506,1
3507,7507,1
3508,7508,1
3509,7509,1
3510,7510,1
3511,7511,1
3512,7512,1
3513,7513,1
3514,7514,1
3515,7515,1
3516,7516,1
3517,7517,1
3518,7518,1
3519,7519,1
3520,7520,1
3521,7521,1
3522,7522,1
3523,7523,1
3524,7524,1
3525,7525,1
3526,7526,1
3527,7527,1
3528,7528,1
3529,7529,1
3530,7530,1
3531,7531,1
3532,7532,1
3533,7533,1
3534,7534,1
3535,7535,1
3536,7536,1
3537,7537,1
3538,7538,1
3539,7539,1
3540,7540,1
3541,7541,1
3542,7542,1
3543,7543,1
3544,7544,1
3545,7545,1
3546,7546,1
3547,7547,1
3548,7548,1
3549,7549,1
3550,7550,1
3551,7551,1
3552,7552,1
3553,7553,1
3554,7554,1
3555,7555,1
3556,7556,1
3557,7557,1
3558,7558,1
3559,7559,1
3560,7560,1
3561,7561,1
3562,7562,1
3563,7563,1
3564,7564,1
3565,7565,1
3566,7566,1
3567,7567,1
3568,7568,1
3569,7569,1
3570,7570,1
3571,7571,1
3572,7572,1
3573,7573,1
3574,7574,1
3575,7575,1
3576,7576,1
3577,7577,1
3578,7578,1
3579,7579,1
3580,7580,1
3581,7581,1
3582,7582,1
3583,7583,1
3584,7584,1
3585,7585,1
3586,7586,1
3587,7587,1
3588,7588,1
3589,7589,1
3590,7590,1
3591,7591,1
3592,7592,1
3593,7593,1
3594,7594,1
3595,7595,1
3596,7596,1
3597,7597,1
3598,7598,1
3599,7599,1
3600,7600,1
3601,7601,1
3602,7602,1
3603,7603,1
3604,7604,1
3605,7605,1
3606,7606,1
3607,7607,1
3608,7608,1
3609,7609,1
3610,7610,1
3611,7611,1
3612,7612,1
3613,7613,1
3614,7614,1
3615,7615,1
3616,7616,1
3617,7617,1
3618,7618,1
3619,7619,1
